,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
1435,2599.0,2.0,7397161.0,15000000.0,7404069.0,0.0,1196000.0,7307431.0,A,110.0,0.0,91.8,100.0,0.0,0.0,6.0,1196000.0,3653716.0,0.48700000000000004,0.0797,0.14400000000000002,0.132,0.517,0.6779999999999999
1436,2600.0,2.0,383159.0,30000000.0,151022.0,0.0,238000.0,0.0,A,0.0,0.0,25.0,33.3,0.0,0.0,1.25,238000.0,0.0,0.0,0.00793,0.00463,0.00237,0.007520000000000001,0.00305
1438,2606.0,2.0,5708772.0,5000000.0,5561734.0,0.0,1220250.0,5882683.0,A,11.4,14.5,12.8,12.2,0.0,0.0,6.33,1220250.0,2941342.0,1.18,0.244,0.11699999999999999,0.128,0.934,0.871
1439,2610.0,2.0,4367982.0,75000000.0,3485311.0,0.0,3250000.0,3632130.0,A,78.4,0.0,75.9,74.7,0.0,0.0,6.17,3250000.0,1816065.0,0.0484,0.0433,0.0442,0.0537,0.0636,0.0588
1440,2611.0,2.0,1294436.0,5000000.0,95228.0,0.0,48192.0,0.0,A,100.0,0.0,100.0,67.0,0.0,0.0,4.25,48192.0,0.0,0.0,0.009640000000000001,0.0,0.0,0.253,0.35
1441,2614.0,2.0,391064.0,13000000.0,213840.0,0.0,294535.0,0.0,A,98.4,0.0,98.1,105.0,0.0,0.0,5.67,294535.0,0.0,0.0,0.0227,0.00759,0.0030800000000000003,0.0664,0.0786
1442,2617.0,2.0,9634152.0,10000000.0,3936173.0,0.0,1095473.0,1071200.0,A,99.9,0.0,99.9,100.0,0.0,0.0,2.33,1095473.0,535600.0,0.107,0.11,0.406,0.499,0.752,0.326
1444,2621.0,3.0,7333730.0,7000000.0,7332833.0,0.0,458136.0,7332721.0,A,0.0,4.79,3.7,11.5,0.0,0.0,7.92,458136.0,2444240.0,1.05,0.0654,0.192,0.0485,0.769,0.579
1445,2623.0,4.0,28117534.0,46000000.0,26688532.0,1300000.0,1525136.0,27808639.0,A,0.0,0.0,7.94,10.9,0.0,0.0,10.0,2825136.0,6952160.0,0.605,0.0614,0.0288,0.07400000000000001,0.588,0.669
1447,2628.0,6.0,1202125.0,115000000.0,89264.0,0.0,1072231.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,10.0,1072231.0,0.0,0.0,0.00932,0.000472,0.00164,0.00477,0.0008029999999999999
1449,2631.0,2.0,3346290.0,20000000.0,2349114.0,0.0,1250795.0,3348957.0,A,100.0,0.0,77.5,100.0,0.0,0.0,3.25,1250795.0,1674479.0,0.16699999999999998,0.0625,0.35100000000000003,0.304,1.01,0.495
1450,2632.0,2.0,11413264.0,12000000.0,11474871.0,0.0,3235780.0,13663444.0,A,30.9,2.78,34.6,15.1,0.0,0.0,12.3,3235780.0,6831722.0,1.14,0.27,0.21600000000000003,0.0994,0.805,0.982
1451,2633.0,2.0,6326335.0,10000000.0,3222918.0,0.0,2756901.0,0.0,A,102.0,0.0,50.0,0.0,0.0,0.0,1.83,2756901.0,0.0,0.0,0.276,0.17300000000000001,0.0376,0.24,0.0596
1453,2635.0,2.0,6035695.0,6000000.0,6054680.0,0.0,500000.0,6112336.0,A,5.5,1.13,15.2,12.6,0.0,0.0,9.42,500000.0,3056168.0,1.02,0.0833,0.109,0.133,0.937,0.8079999999999999
1454,2637.0,2.0,3034574.0,3000000.0,3037615.0,0.0,219000.0,3034574.0,A,19.0,1.13,30.9,72.5,0.0,0.0,1.25,219000.0,1517287.0,1.01,0.073,0.192,0.319,0.9690000000000001,0.594
1455,2638.0,2.0,6697186.0,8000000.0,5805465.0,0.0,600000.0,5687777.0,A,37.8,0.0,57.8,66.7,0.0,0.0,9.58,600000.0,2843889.0,0.711,0.075,0.289,0.25,0.479,0.308
1456,2642.0,4.0,124938368.0,103000000.0,71243816.0,0.0,1715956.0,133000000.0,A,0.0,13.0,50.0,15.9,0.0,0.0,11.9,1715956.0,33275032.0,1.29,0.0167,0.182,0.153,1.01,1.05
1458,2646.0,3.0,16710336.0,87000000.0,10742287.0,0.0,1295384.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.92,1295384.0,0.0,0.0,0.0149,0.0403,0.0,0.111,6.9e-05
1459,2647.0,2.0,4505766.0,7000000.0,1127962.0,0.0,794199.0,0.0,A,100.0,0.0,97.9,56.0,0.0,0.0,10.7,794199.0,0.0,0.0,0.113,0.157,0.214,0.541,0.552
1460,2649.0,4.0,3102162.0,3000000.0,2837148.0,0.0,209475.0,3099255.0,A,17.1,3.51,9.7,14.1,0.0,0.0,8.0,209475.0,774814.0,1.03,0.0698,0.05,0.0724,0.9640000000000001,0.94
1462,2651.0,2.0,6098954.0,29000000.0,2805375.0,0.0,1311092.0,0.0,A,0.0,0.0,50.0,48.0,0.0,0.0,10.7,1311092.0,0.0,0.0,0.0452,0.0729,0.0416,0.17800000000000002,0.24600000000000002
1463,2652.0,3.0,4374323.0,5000000.0,1580270.0,0.0,963500.0,1267544.0,A,100.0,0.0,100.0,75.3,0.0,0.0,5.75,963500.0,422515.0,0.254,0.193,0.214,0.22399999999999998,0.67,0.804
1464,2656.0,2.0,6097598.0,57000000.0,3695173.0,0.0,3586300.0,0.0,A,100.0,0.0,32.5,100.0,0.0,0.0,13.5,3586300.0,0.0,0.0,0.0629,0.0332,0.0112,0.0558,0.0112
1465,2658.0,2.0,8794110.0,8000000.0,8795093.0,0.0,8563000.0,0.0,A,100.0,7.95,100.0,100.0,0.0,0.0,2.0,8563000.0,0.0,0.0,1.07,0.506,0.32299999999999995,0.785,0.6759999999999999
1466,2659.0,2.0,5664700.0,5000000.0,4607553.0,0.0,637697.0,5603019.0,A,12.0,13.4,30.4,29.6,0.0,0.0,6.08,637697.0,2801510.0,1.12,0.128,0.25,0.239,1.1,1.01
1467,2662.0,2.0,11260244.0,48000000.0,11000000.0,0.0,6251500.0,10888509.0,A,26.1,0.0,43.7,68.6,0.0,0.0,11.9,6251500.0,5444255.0,0.22699999999999998,0.13,0.0577,0.0848,0.221,0.198
1469,2666.0,2.0,11425897.0,12000000.0,11474871.0,0.0,746423.0,11385656.0,A,25.4,0.0,50.0,75.3,0.0,0.0,5.67,746423.0,5692828.0,0.9490000000000001,0.0622,0.23600000000000002,0.327,0.8240000000000001,0.39299999999999996
1470,2667.0,3.0,12136069.0,72000000.0,3973334.0,0.0,1118610.0,0.0,A,0.0,0.0,116.0,100.0,0.0,0.0,4.67,1118610.0,0.0,0.0,0.0155,0.0184,0.0615,0.13699999999999998,0.158
1471,2669.0,2.0,23247671.0,20000000.0,23099520.0,0.0,108000.0,23091554.0,A,36.2,16.5,9.22,9.71,0.0,0.0,1.92,108000.0,11545777.0,1.15,0.0054,0.0887,0.133,1.03,1.12
1473,2674.0,5.0,35691900.0,59000000.0,36456796.0,0.0,2768375.0,0.0,A,100.0,0.0,100.0,39.7,0.0,0.0,10.4,2768375.0,0.0,0.0,0.0469,0.295,0.322,0.494,0.249
1474,2676.0,2.0,16935406.0,15000000.0,16541158.0,0.0,51700.0,16708616.0,A,0.0,12.9,9.8,5.99,0.0,1.0,2.75,51700.0,8354308.0,1.11,0.00345,0.16399999999999998,0.122,1.12,1.17
1477,2684.0,2.0,4473952.0,5000000.0,4461797.0,0.0,200000.0,4606610.0,A,100.0,0.0,75.6,100.0,0.0,0.0,3.0,200000.0,2303305.0,0.9209999999999999,0.04,0.42200000000000004,0.532,0.6409999999999999,0.621
1479,2686.0,2.0,3645113.0,8000000.0,965639.0,0.0,800000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,6.42,800000.0,0.0,0.0,0.1,0.161,0.302,0.405,0.532
1480,2687.0,2.0,59801271.0,55000000.0,16386957.0,0.0,939750.0,56000000.0,A,67.6,10.3,56.8,100.0,0.0,0.0,13.9,939750.0,28000000.0,1.02,0.0171,0.0537,0.45399999999999996,1.07,1.23
1481,2689.0,2.0,5125963.0,5000000.0,4942692.0,0.0,500000.0,5063068.0,A,0.0,2.55,10.3,22.8,0.0,0.0,3.25,500000.0,2531534.0,1.01,0.1,0.063,0.0536,0.7829999999999999,0.745
1482,2690.0,5.0,35095642.0,40000000.0,44295786.0,0.0,347335.0,36346894.0,A,0.0,0.0,13.7,9.75,0.0,0.0,4.83,347335.0,7269379.0,0.909,0.00868,0.049,0.00815,1.07,1.17
1483,2691.0,2.0,2542799.0,38000000.0,916436.0,0.0,1274850.0,2517950.0,A,100.0,0.0,117.0,100.0,0.0,0.0,6.58,1274850.0,1258975.0,0.0663,0.0335,0.0238,0.0172,0.0283,0.0122
1484,2692.0,2.0,1283883.0,27000000.0,900000.0,0.0,1035673.0,0.0,A,100.0,0.0,128.0,100.0,0.0,0.0,6.25,1035673.0,0.0,0.0,0.0384,0.0381,0.0557,0.0182,0.0114
1485,2693.0,2.0,11930795.0,10000000.0,11774340.0,0.0,204000.0,12000000.0,A,0.0,21.0,23.3,27.2,0.0,0.0,1.42,204000.0,5991869.0,1.2,0.0204,0.155,0.0981,1.15,0.978
1486,2694.0,2.0,382100.0,9000000.0,228670.0,0.0,198792.0,446520.0,A,100.0,0.0,54.0,33.3,0.0,0.0,7.5,198792.0,223260.0,0.0496,0.0221,0.0276,0.0389,0.0637,0.066
1487,2696.0,3.0,1035822.0,3000000.0,315403.0,0.0,595708.0,0.0,A,0.0,0.0,37.0,14.2,0.0,0.0,7.92,595708.0,0.0,0.0,0.19899999999999998,0.0879,0.0,0.147,0.319
1489,2701.0,2.0,4558521.0,4000000.0,4018947.0,0.0,225000.0,4010895.0,A,0.0,14.6,6.42,40.0,0.0,0.0,3.5,225000.0,2005448.0,1.0,0.0563,0.0034700000000000004,0.414,1.16,1.43
1490,2702.0,2.0,5851135.0,10000000.0,5412376.0,0.0,1700000.0,5315762.0,A,18.2,0.0,33.0,34.5,0.0,0.0,2.83,1700000.0,2657881.0,0.532,0.17,0.151,0.16399999999999998,0.34600000000000003,0.198
1491,2704.0,3.0,16898370.0,46000000.0,8057121.0,0.0,704000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,7.67,704000.0,0.0,0.0,0.0153,0.203,0.0,0.239,0.11199999999999999
1492,2706.0,2.0,1523351.0,27000000.0,1462113.0,0.0,1478400.0,0.0,A,100.0,0.0,75.0,65.9,0.0,0.0,12.5,1478400.0,0.0,0.0,0.0548,0.064,0.0938,0.0522,0.0642
1494,2708.0,2.0,1030389.0,10000000.0,1029914.0,0.0,4028.0,0.0,A,0.0,0.0,25.0,0.0,0.0,0.0,6.92,4028.0,0.0,0.0,0.00040300000000000004,0.0288,0.0,0.0631,0.0482
1495,2710.0,2.0,31957181.0,80000000.0,29144221.0,0.0,525900.0,33059479.0,A,11.4,0.0,11.4,10.9,0.0,0.0,4.17,525900.0,16529740.0,0.413,0.00657,0.0575,0.0208,0.423,0.36700000000000005
1497,2714.0,2.0,6705469.0,54000000.0,5270605.0,0.0,26798.0,0.0,A,100.0,0.0,117.0,122.0,0.0,0.0,14.3,26798.0,0.0,0.0,0.000496,0.0592,0.036000000000000004,0.086,0.0353
1500,2720.0,3.0,22773190.0,21000000.0,20454817.0,0.0,4909485.0,22594676.0,A,10.2,14.6,50.0,86.7,0.0,0.0,7.0,4909485.0,7531559.0,1.08,0.23399999999999999,0.18899999999999997,0.705,0.968,1.05
1501,2723.0,2.0,3480917.0,3000000.0,1885510.0,0.0,2048968.0,2662112.0,A,100.0,14.9,93.0,195.0,0.0,0.0,2.92,2048968.0,1331056.0,0.887,0.6829999999999999,0.6659999999999999,0.621,0.9790000000000001,0.9
1502,2725.0,2.0,1526133.0,3000000.0,1481683.0,0.0,259450.0,1526133.0,A,0.0,0.0,49.8,5.48,0.0,0.0,4.75,259450.0,763067.0,0.509,0.0865,0.138,0.237,0.37,0.256
1503,2726.0,2.0,6139092.0,6000000.0,2473701.0,0.0,1031399.0,5273817.0,A,61.5,3.01,42.8,19.9,0.0,0.0,1.0,1031399.0,2636909.0,0.879,0.172,0.41200000000000003,0.133,0.7929999999999999,0.846
1514,2747.0,2.0,29496.0,100000000.0,26500.0,0.0,68000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,3.5,68000.0,0.0,0.0,0.0006799999999999999,0.000868,0.000281,0.00123,0.000641
1515,2750.0,2.0,5391432.0,5000000.0,3943847.0,500000.0,1274036.0,3630419.0,A,25.1,7.71,69.2,48.6,0.0,0.0,1.75,1774036.0,1815210.0,0.726,0.355,0.36200000000000004,0.19699999999999998,0.972,0.53
1516,2753.0,2.0,28974744.0,50000000.0,21149062.0,0.0,4836844.0,22059045.0,A,13.5,0.0,20.6,37.9,0.0,0.0,10.3,4836844.0,11000000.0,0.441,0.0967,0.10800000000000001,0.0539,0.451,0.315
1518,2757.0,2.0,831609.0,39000000.0,504339.0,0.0,528500.0,0.0,A,100.0,0.0,128.0,100.0,0.0,0.0,11.9,528500.0,0.0,0.0,0.0136,0.0177,0.0070599999999999994,0.015,0.007509999999999999
1519,2759.0,2.0,26530.0,6000000.0,31718.0,0.0,93.0,29345.0,A,100.0,0.0,98.2,100.0,0.0,0.0,3.33,93.0,14672.0,0.00489,1.55e-05,0.0,0.0,0.0576,0.354
1520,2760.0,4.0,33658213.0,30000000.0,32197329.0,0.0,2807662.0,34153741.0,A,0.0,12.2,10.7,10.2,0.0,0.0,10.0,2807662.0,8538435.0,1.14,0.0936,0.0916,0.111,1.09,1.09
1521,2762.0,2.0,5764140.0,5000000.0,2594831.0,0.0,436216.0,3635626.0,A,36.3,15.2,53.6,0.0,0.0,0.0,5.58,436216.0,1817813.0,0.727,0.0872,0.193,0.292,1.23,0.644
1523,2765.0,2.0,15122148.0,16000000.0,11184736.0,900000.0,4654956.0,13436870.0,A,39.3,0.0,25.0,0.0,0.0,0.0,16.6,5554956.0,6718435.0,0.84,0.34700000000000003,0.174,0.0,0.419,0.0145
1524,2766.0,2.0,2854034.0,3000000.0,2774924.0,0.0,11007.0,2856990.0,A,18.0,0.0,12.4,9.72,0.0,0.0,2.0,11007.0,1428495.0,0.9520000000000001,0.00367,0.0515,0.019,0.95,0.9640000000000001
1528,2774.0,2.0,1780321.0,90000000.0,1443339.0,0.0,1522000.0,1943429.0,A,0.0,0.0,74.8,74.8,0.0,0.0,9.58,1522000.0,971715.0,0.0216,0.0169,0.00968,0.0181,0.0138,0.0234
1530,2778.0,2.0,4353193.0,4000000.0,4186472.0,0.0,198000.0,4327068.0,A,10.1,7.92,10.3,9.66,0.0,0.0,2.75,198000.0,2163534.0,1.08,0.0495,0.0658,0.0908,1.05,1.14
1533,2782.0,2.0,1534283.0,3000000.0,1488078.0,0.0,885200.0,1505392.0,A,0.0,0.0,56.8,100.0,0.0,0.0,6.08,885200.0,752696.0,0.502,0.295,0.204,0.081,0.316,0.38
1536,2787.0,4.0,33651117.0,33000000.0,30000000.0,0.0,4368400.0,30140122.0,A,17.6,18.4,74.9,40.4,0.0,0.0,5.33,4368400.0,7535031.0,0.9129999999999999,0.132,0.557,0.36,0.9670000000000001,1.01
1537,2788.0,2.0,7249586.0,6000000.0,7243028.0,0.0,437120.0,7231116.0,A,10.6,19.8,14.9,18.9,0.0,0.0,3.58,437120.0,3615558.0,1.21,0.0729,0.172,0.196,1.13,1.06
1538,2792.0,4.0,8743179.0,13000000.0,4869398.0,0.0,7231539.0,13855668.0,A,100.0,0.0,81.0,40.0,0.0,0.0,5.33,7231539.0,3463917.0,1.07,0.556,0.599,0.542,0.504,0.524
1539,2793.0,2.0,12009366.0,10000000.0,11428170.0,0.0,2704012.0,13663444.0,A,30.9,19.2,51.5,10.3,0.0,0.0,5.33,2704012.0,6831722.0,1.37,0.27,0.273,0.259,1.16,1.18
1541,2796.0,2.0,19471901.0,20000000.0,22356288.0,300000.0,361350.0,19473107.0,A,11.5,0.0,9.88,18.5,0.0,0.0,13.2,661350.0,9736554.0,0.9740000000000001,0.0331,0.0877,0.127,0.995,0.95
1542,2797.0,2.0,5564217.0,5000000.0,1913089.0,0.0,1546428.0,0.0,A,204.0,8.05,125.0,100.0,0.0,0.0,5.92,1546428.0,0.0,0.0,0.309,0.46799999999999997,0.337,0.938,0.7390000000000001
1544,2800.0,2.0,5439846.0,10000000.0,773212.0,0.0,3959828.0,1084496.0,A,101.0,0.0,100.0,103.0,0.0,0.0,3.5,3959828.0,542248.0,0.10800000000000001,0.396,0.138,0.183,0.358,0.503
1546,2803.0,4.0,14982444.0,15000000.0,14133057.0,0.0,13367000.0,0.0,A,100.0,0.05,99.5,99.5,0.0,0.0,15.8,13367000.0,0.0,0.0,0.8909999999999999,0.76,1.25,1.87,2.5
1547,2804.0,2.0,8597441.0,8500000.0,3291946.0,0.0,1471644.0,5640218.0,A,0.0,0.0,40.2,66.9,0.0,0.0,6.92,1471644.0,2820109.0,0.664,0.17300000000000001,0.11900000000000001,0.21,0.972,0.902
1548,2805.0,2.0,2208258.0,5000000.0,1721103.0,0.0,413250.0,1943132.0,A,100.0,0.0,79.9,73.6,0.0,0.0,7.0,413250.0,971566.0,0.389,0.0827,0.215,0.297,0.42100000000000004,0.244
1549,2806.0,2.0,72939.0,6000000.0,58587.0,0.0,190.0,52174.0,A,0.0,0.0,36.5,101.0,0.0,1.0,15.6,190.0,26087.0,0.0087,3.17e-05,0.000516,0.401,0.0877,0.511
1550,2810.0,2.0,3984827.0,63000000.0,1550149.0,0.0,2053761.0,0.0,A,100.0,0.0,78.4,100.0,0.0,0.0,5.25,2053761.0,0.0,0.0,0.0326,0.0296,0.0343,0.0456,0.0393
1551,2811.0,7.0,45992694.0,54000000.0,43659360.0,0.0,42286568.0,0.0,A,0.0,0.0,84.5,100.0,0.0,0.0,27.7,42286568.0,0.0,0.0,0.7829999999999999,0.48200000000000004,0.528,0.598,0.467
1552,2814.0,2.0,5963784.0,5000000.0,5958361.0,0.0,251275.0,5949515.0,A,0.0,19.3,99.7,100.0,0.0,0.0,1.75,251275.0,2974758.0,1.19,0.0503,0.6609999999999999,0.919,1.1,1.04
1554,2821.0,3.0,25490159.0,88000000.0,3938389.0,0.0,1626716.0,0.0,A,121.0,0.0,135.0,113.0,0.0,0.0,17.5,1626716.0,0.0,0.0,0.0185,0.0853,0.10099999999999999,0.344,0.39299999999999996
1555,2824.0,2.0,3296644.0,15000000.0,3249165.0,0.0,1829442.0,0.0,A,0.0,0.0,53.6,36.0,0.0,0.0,14.3,1829442.0,0.0,0.0,0.122,0.413,0.32799999999999996,1.23,0.602
1559,2829.0,2.0,12712158.0,20000000.0,6696922.0,3500000.0,885350.0,11722528.0,A,100.0,0.0,78.3,9.62,0.0,0.0,2.92,4385350.0,5861264.0,0.586,0.21899999999999997,0.639,0.539,0.6629999999999999,0.652
1562,2835.0,3.0,72056129.0,67000000.0,25429871.0,0.0,675144.0,58861543.0,A,35.2,0.0,33.4,44.5,0.0,0.0,8.08,675144.0,19620514.0,0.879,0.0101,0.09300000000000001,0.17,1.09,1.14
1565,2844.0,2.0,611578.0,14000000.0,141340.0,0.0,624500.0,648139.0,A,183.0,0.0,123.0,172.0,0.0,0.0,5.67,624500.0,324070.0,0.0463,0.0446,0.0135,0.0186,0.0819,0.158
1568,2849.0,3.0,1402524.0,7000000.0,619283.0,0.0,693932.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,15.5,693932.0,0.0,0.0,0.0991,0.102,0.0931,0.125,0.0424
1569,2850.0,2.0,99133.0,8000000.0,83909.0,0.0,79295.0,0.0,A,0.0,0.0,0.0,70.9,0.0,0.0,5.25,79295.0,0.0,0.0,0.009909999999999999,0.00216,4.8599999999999995e-05,0.004379999999999999,0.0005
1570,2853.0,3.0,37431067.0,60000000.0,10397941.0,0.0,15655452.0,15832674.0,A,0.0,0.0,33.2,23.1,0.0,0.0,8.5,15655452.0,5277558.0,0.264,0.261,0.0948,0.102,0.368,0.222
1571,2854.0,3.0,11652028.0,10000000.0,1018492.0,0.0,9500.0,3670783.0,A,200.0,14.3,125.0,50.0,0.0,0.0,4.5,9500.0,1223594.0,0.36700000000000005,0.00095,0.11599999999999999,0.0866,1.02,0.9540000000000001
1572,2856.0,3.0,1453797.0,6000000.0,1220928.0,0.0,206758.0,1335276.0,A,0.0,0.0,33.5,59.0,0.0,0.0,12.7,206758.0,445092.0,0.223,0.0345,0.0583,0.0779,0.228,0.292
1573,2858.0,4.0,2702968.0,19000000.0,1891042.0,0.0,2062220.0,2816463.0,A,0.0,0.0,34.7,57.5,0.0,0.0,12.7,2062220.0,704116.0,0.14800000000000002,0.109,0.0421,0.0244,0.0511,0.0587
1574,2860.0,2.0,6526400.0,80000000.0,1959775.0,0.0,4321591.0,0.0,A,121.0,0.0,67.2,57.6,0.0,0.0,7.33,4321591.0,0.0,0.0,0.054000000000000006,0.0453,0.0213,0.0334,0.0186
1575,2862.0,2.0,790346.0,25000000.0,787794.0,0.0,8678.0,741358.0,A,21.3,0.0,17.2,72.0,0.0,0.0,5.25,8678.0,370679.0,0.0297,0.00034700000000000003,0.0007599999999999999,0.0398,0.0287,0.0277
1576,2866.0,2.0,10082455.0,7000000.0,9795006.0,0.0,1650442.0,9624144.0,A,36.3,3.46,32.2,68.4,0.0,0.0,8.33,1650442.0,4812072.0,1.37,0.23600000000000002,0.40399999999999997,0.41200000000000003,1.41,1.28
1578,2870.0,2.0,4057024.0,4000000.0,4347165.0,0.0,427824.0,3834025.0,A,12.3,0.93,30.0,44.7,0.0,0.0,3.08,427824.0,1917013.0,0.9590000000000001,0.107,0.21899999999999997,0.436,1.01,0.805
1579,2871.0,3.0,4454579.0,7000000.0,2235486.0,0.0,639545.0,3197398.0,A,57.9,0.0,40.1,28.9,0.0,0.0,15.3,639545.0,1065799.0,0.457,0.0914,0.0904,0.159,0.616,0.449
1581,2877.0,4.0,12396029.0,67000000.0,5265060.0,0.0,5050643.0,14365329.0,A,100.0,0.0,117.0,101.0,0.0,0.0,9.92,5050643.0,3591332.0,0.214,0.0754,0.111,0.0652,0.204,0.312
1582,2878.0,2.0,3380212.0,3000000.0,3385243.0,0.0,363350.0,3383850.0,A,9.98,12.5,54.6,100.0,0.0,0.0,3.5,363350.0,1691925.0,1.13,0.121,0.507,0.612,0.8540000000000001,0.442
1585,2888.0,2.0,7145488.0,7000000.0,7716269.0,1100000.0,24000.0,7185789.0,A,0.0,1.57,13.4,6.44,0.0,0.0,0.833,1124000.0,3592895.0,1.03,0.161,0.161,0.168,0.879,0.8340000000000001
1587,2890.0,3.0,23746794.0,22000000.0,25610793.0,0.0,88000.0,24750222.0,A,0.0,6.31,6.76,8.18,0.0,1.0,9.83,88000.0,8250074.0,1.13,0.004,0.023,0.141,1.04,1.02
1588,2891.0,2.0,1972165.0,6000000.0,1449511.0,0.0,1033300.0,1472795.0,A,100.0,0.0,100.0,101.0,0.0,0.0,5.67,1033300.0,736398.0,0.245,0.172,0.159,0.152,0.253,0.4
1590,2896.0,2.0,7636569.0,6000000.0,6023398.0,0.0,1834554.0,7776160.0,A,42.3,23.7,60.6,100.0,0.0,0.0,6.33,1834554.0,3888080.0,1.3,0.306,0.687,1.6,0.836,0.65
1591,2898.0,2.0,224443.0,20000000.0,145599.0,0.0,208285.0,0.0,A,100.0,0.0,106.0,106.0,0.0,0.0,2.0,208285.0,0.0,0.0,0.0104,0.0413,0.0794,0.023,0.0376
1592,2900.0,2.0,3194221.0,3000000.0,2487707.0,0.0,390117.0,3184693.0,A,44.2,6.58,0.0,56.5,0.0,0.0,6.08,390117.0,1592347.0,1.06,0.13,0.273,0.0,0.851,0.0
1593,2901.0,2.0,4772438.0,5000000.0,4169943.0,0.0,79000.0,4597854.0,A,18.3,0.0,12.1,16.4,0.0,0.0,1.25,79000.0,2298927.0,0.92,0.0158,0.0037600000000000003,0.0,0.995,0.973
1594,2902.0,4.0,127000.0,38000000.0,126826.0,0.0,9500.0,99572.0,A,0.0,0.0,29.9,74.2,0.0,0.0,8.5,9500.0,24893.0,0.00262,0.00025,0.0,0.00868,0.00599,0.0108
1595,2904.0,2.0,12546489.0,20000000.0,1282000.0,0.0,49252.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,1.92,49252.0,0.0,0.0,0.00246,0.233,0.355,0.475,0.402
1597,2906.0,2.0,8952000.0,8000000.0,8804632.0,0.0,8712650.0,0.0,A,100.0,11.6,100.0,100.0,0.0,0.0,4.58,8712650.0,0.0,0.0,1.09,0.495,0.406,1.17,1.3
1598,2907.0,5.0,54123829.0,44000000.0,47542354.0,2400000.0,9492914.0,51716359.0,A,0.0,19.2,15.3,70.0,0.0,0.0,4.92,11892914.0,10343272.0,1.18,0.27,0.198,0.8270000000000001,1.03,0.706
1599,2910.0,2.0,7921674.0,10000000.0,6368588.0,0.0,664980.0,7874980.0,A,75.6,0.0,36.5,46.0,0.0,0.0,0.833,664980.0,3937490.0,0.787,0.0665,0.154,0.107,0.732,0.489
1601,2913.0,2.0,8912120.0,8000000.0,8966763.0,0.0,2306201.0,10444813.0,A,12.6,11.4,11.8,7.37,0.0,1.0,5.0,2306201.0,5222407.0,1.31,0.28800000000000003,0.121,0.048,1.06,0.743
1602,2916.0,3.0,240042577.0,80000000.0,5814745.0,0.0,118100.0,172000000.0,A,0.0,81.5,29.8,47.4,0.0,1.0,13.3,118100.0,57339104.0,2.15,0.00148,0.0,0.0274,2.65,2.21
1603,2917.0,3.0,5252317.0,23000000.0,1507013.0,0.0,410531.0,183337.0,A,100.0,0.0,179.0,55.6,0.0,0.0,15.6,410531.0,61112.0,0.00797,0.0178,0.0986,0.0502,0.126,0.0488
1605,2921.0,4.0,43967323.0,83000000.0,42095078.0,0.0,598400.0,31433267.0,A,11.4,0.0,9.77,8.28,0.0,0.0,11.2,598400.0,7858317.0,0.379,0.007209999999999999,0.0127,0.0128,0.794,0.945
1606,2923.0,2.0,5549205.0,6000000.0,3490754.0,200000.0,472535.0,5547117.0,A,39.9,0.0,40.9,109.0,0.0,0.0,0.75,672535.0,2773559.0,0.925,0.11199999999999999,0.0992,0.0,1.03,1.03
1608,2925.0,3.0,15967716.0,38000000.0,14466773.0,0.0,2897166.0,16208276.0,A,0.0,0.0,27.5,29.9,0.0,0.0,12.9,2897166.0,5402759.0,0.42700000000000005,0.0762,0.0575,0.00456,0.39299999999999996,0.43700000000000006
1609,2926.0,3.0,10519862.0,25000000.0,10378349.0,0.0,1728078.0,10534473.0,A,0.0,0.0,16.8,28.1,0.0,0.0,3.67,1728078.0,3511491.0,0.42100000000000004,0.0691,0.0594,0.011000000000000001,0.366,0.287
1613,2930.0,4.0,8097562.0,12000000.0,3916819.0,0.0,4413954.0,0.0,A,141.0,0.0,66.4,99.6,0.0,0.0,11.3,4413954.0,0.0,0.0,0.368,0.358,0.209,0.452,0.10400000000000001
1614,2931.0,2.0,3054778.0,6000000.0,1492575.0,0.0,1891845.0,2832518.0,A,100.0,0.0,100.0,100.0,0.0,0.0,2.83,1891845.0,1416259.0,0.47200000000000003,0.315,0.268,0.146,0.49200000000000005,0.385
1615,2933.0,2.0,5623336.0,5000000.0,1472338.0,0.0,4574999.0,0.0,A,100.0,14.1,33.7,5.0,0.0,0.0,2.25,4574999.0,0.0,0.0,0.915,0.235,0.0,0.748,1.45
1616,2934.0,2.0,24802.0,20000000.0,48456.0,0.0,300.0,0.0,A,0.0,0.0,0.0,0.0,0.0,0.0,12.2,300.0,0.0,0.0,1.4999999999999999e-05,0.0,0.0,0.000779,0.0
